company_symbol,sector,ev_ebitda,revenue_growth,profit_margin,gross_profit_margin,return_on_equity,fixed_asset_turnover,asset_turnover,debt_to_equity,capex_to_revenue,r_and_d_to_revenue,dividend_yield,current_ratio,debt_to_equity_squared,current_ratio_squared,positive_roe,return_on_equity_x_positive_roe
FSS,Industrials,8.7026,0.2126,0.086,0.258926113,0.1773,6.869482976,1.06417269,0.3963,0.0129,0.0,0.0156,2.069,0.15705369,4.280761,1,0.1773
HY,Industrials,12.8237,0.1002,0.011,0.156596522,0.0658,10.71708305,1.822168647,0.5717,0.0122,0.0,0.0199,1.458,0.32684089,2.1257639999999998,1,0.0658
BCPC,Basic Materials,17.371,0.0822,0.122,0.317319658,0.1136,3.371476909,0.655908412,0.2256,0.0283,0.018,0.006,2.758,0.05089536,7.606564,1,0.1136
CLH,Industrials,8.5556,0.1207,0.02,0.301412325,0.0561,2.112899798,0.882830287,1.3443,0.0539,0.0,0.0,1.996,1.8071424900000002,3.984016,1,0.0561
USNA,Consumer Defensive,12.2122,0.1356,0.106,0.831229483,0.3227,12.92309698,2.144864491,0.0,0.0093,0.0,0.0,2.639,0.0,6.964320999999999,1,0.3227
OTTR,Utilities,12.7564,0.079,0.09,0.222658812,0.113,0.579626943,0.446499103,0.8352,0.115,0.0,0.027,1.419,0.6975590400000001,2.013561,1,0.113
PAHC,Healthcare,16.7224,0.0729,0.079,0.32546934,0.3508,6.302318074,1.220794457,1.689,0.0226,0.0,0.0085,2.901,2.8527210000000003,8.415800999999998,1,0.3508
CKH,Energy,4.9312,0.2841,0.07,0.291836075,0.0826,0.987288987,0.568141648,0.5036,0.0409,0.0,0.0,3.217,0.25361296000000005,10.349089000000001,1,0.0826
TREC,Basic Materials,16.2038,0.1745,-0.008,0.096613089,-0.0126,1.474721504,0.872605828,0.5543,0.0878,0.0,0.0,3.187,0.30724849000000004,10.156968999999998,0,-0.0
HCKT,Industrials,13.2337,0.0336,0.084,0.348396394,0.1935,14.47529114,1.581653315,0.0526,0.0337,0.0,0.0214,1.653,0.00276676,2.732409,1,0.1935
OXM,Consumer Cyclical,10.3169,0.0622,0.06,0.564008282,0.1514,5.612536363,1.5518608,0.1066,0.0357,0.0,0.0141,1.749,0.01136356,3.0590010000000003,1,0.1514
CMT,Consumer Cyclical,18.0167,0.6669,-0.018,0.100714325,-0.0483,3.341123523,1.339401982,0.5902,0.0215,0.0,0.0141,1.998,0.34833603999999996,3.992004,0,-0.0
RTIX,Healthcare,23.2105,0.0046,-0.012,0.498915811,-0.0068,3.602829874,0.777591047,0.2672,0.0393,0.0513,0.0,3.141,0.07139584,9.865881,0,-0.0
WTS,Industrials,9.8137,0.0743,0.082,0.419515624,0.1436,7.750866766,0.946302231,0.3965,0.0215,0.0,0.0127,2.069,0.15721225000000003,4.280761,1,0.1436
IMKTA,Consumer Defensive,6.3792,0.0225,0.024,0.239485974,0.1635,3.140955881,2.242742403,1.4538,0.0362,0.0,0.0196,1.91,2.11353444,3.6481,1,0.1635
CECO,Consumer Defensive,6.7708,-0.0254,0.095,0.810944854,0.1554,19.3455804,1.204776028,0.0,0.0116,0.0,0.0,2.776,0.0,7.706175999999999,1,0.1554
TR,Consumer Defensive,21.3827,-0.0007,0.11,0.362624297,0.0758,2.788378354,0.54775318,0.0105,0.0532,0.0,0.0369,4.953,0.00011025000000000001,24.532209,1,0.0758
CABO,Communication Services,11.8606,0.117,0.154,0.654694837,0.2125,1.264530136,0.465560599,1.4995,0.1998,0.0,0.0091,2.377,2.24850025,5.650128999999999,1,0.2125
LCUT,Consumer Cyclical,11.92,0.2158,-0.002,0.363011715,-0.0062,27.34810962,0.994312505,1.0949,0.0109,0.0,0.017,3.756,1.19880601,14.107535999999998,0,-0.0
ERIE,Financial Services,14.9521,0.4081,0.121,0.144547589,0.296,18.20817537,1.339580403,0.1024,0.0211,0.0,0.0252,2.137,0.01048576,4.566769,1,0.296
HSTM,Technology,10.2362,0.0778,0.139,0.585460417,0.101,14.59826043,0.524079756,0.0,0.0797,0.1111,0.0414,2.259,0.0,5.1030809999999995,1,0.101
FIX,Industrials,8.4788,0.2209,0.052,0.204445139,0.2267,21.91249573,2.054350609,0.1544,0.0117,0.0,0.0076,1.305,0.023839360000000004,1.7030249999999998,1,0.2267
OFIX,Healthcare,21.7352,0.0443,0.03,0.786712932,0.0412,10.5764445,0.970857683,0.0,0.0337,0.0733,0.0,2.848,0.0,8.111104,1,0.0412
KVHI,Technology,28.1607,0.0667,-0.048,0.413800575,-0.0827,3.372523848,0.909987637,0.2951,0.0931,0.0876,0.0,1.388,0.08708400999999999,1.9265439999999998,0,-0.0
TTGT,Technology,15.6683,0.1177,0.107,0.761326267,0.0977,11.13044675,0.687583233,0.1882,0.0456,0.0731,0.0,4.818,0.035419240000000005,23.213123999999997,1,0.0977
ARCB,Industrials,4.3204,0.0946,0.022,1.0,0.0937,4.901531715,2.00995692,0.4064,0.0161,0.0,0.0093,1.439,0.16516096,2.0707210000000003,1,0.0937
MG,Industrials,12.1594,0.059,0.009,0.280020044,0.0252,7.906214388,1.069617326,1.1208,0.0258,0.0045,0.0,2.018,1.25619264,4.072323999999999,1,0.0252
VHI,Basic Materials,2.7133,-0.008,0.139,0.35907479,0.4127,3.352795031,0.697261588,1.2597,0.0325,0.0,0.0415,4.014,1.58684409,16.112196,1,0.4127
DLB,Consumer Cyclical,15.6145,0.0837,0.104,0.890556043,0.0517,2.27920075,0.40899327,0.0,0.0621,0.2021,0.0091,5.247,0.0,27.531008999999997,1,0.0517
HAYN,Industrials,21.9472,0.1015,-0.05,0.1282602,-0.0653,2.426566332,0.739477555,0.0253,0.0255,0.0087,0.025,5.89,0.00064009,34.692099999999996,0,-0.0
TPB,Consumer Defensive,15.3705,0.1641,0.076,0.428513029,0.3061,31.41779205,0.980275623,2.6714,0.0068,0.0,0.0061,1.754,7.136377960000001,3.076516,1,0.3061
NATH,Consumer Cyclical,20.4431,0.0825,0.025,0.402520129,-0.0311,15.68819633,1.301032575,-1.7117,0.0053,0.0,0.0693,3.982,2.92991689,15.856324000000003,0,-0.0
DGII,Technology,19.4801,0.2573,0.006,0.476791641,0.0039,27.33612641,0.613646257,0.0,0.0049,0.1453,0.0,4.555,0.0,20.748025,1,0.0039
GRC,Industrials,12.3456,0.0921,0.096,0.265295631,0.1364,3.65074498,1.125045481,0.0,0.0252,0.0,0.0774,4.306,0.0,18.541636,1,0.1364
HWKN,Basic Materials,40.9393,0.0425,-0.018,0.172085154,-0.0454,4.071592396,1.289464463,0.4975,0.0384,0.0,0.0274,2.229,0.24750625,4.968441,0,-0.0
SJW,Utilities,9.6732,0.0218,0.097,0.491789016,0.0436,0.289692824,0.203282169,0.5976,0.373,0.0,0.0201,3.066,0.35712576,9.400355999999999,1,0.0436
GFF,Basic Materials,7.0923,0.297,0.064,0.267736074,0.2649,5.775077958,0.948691778,2.3632,0.025,0.0,0.0828,2.322,5.58471424,5.391684000000001,1,0.2649
SMP,Consumer Cyclical,12.3416,-0.0216,0.039,0.286421605,0.092,12.03308945,1.295231352,0.1053,0.0184,0.0,0.0169,1.747,0.011088090000000002,3.0520090000000004,1,0.092
HCCI,Industrials,13.7972,0.1209,0.036,0.212144336,0.0581,2.504154431,1.179289982,0.1145,0.0556,0.0,0.0,2.703,0.01311025,7.306208999999999,1,0.0581
RCKY,Consumer Cyclical,7.8535,-0.002,0.058,0.344404695,0.096,10.95953507,1.368406232,0.0,0.0167,0.0,0.0181,5.244,0.0,27.499536,1,0.096
KAMN,Industrials,13.3656,0.0385,0.029,0.293286588,0.0856,13.67805152,1.272283662,0.4638,0.0159,0.0,0.0143,2.59,0.21511043999999999,6.708099999999999,1,0.0856
USM,Communication Services,5.7353,0.0198,0.038,0.549029493,0.037,1.758421986,0.545367061,0.4003,0.1291,0.0,0.0,2.622,0.16024009,6.874884,1,0.037
POWI,Technology,18.5818,-0.0366,0.168,0.516373165,0.1328,3.644987162,0.706568914,0.0,0.0593,0.1697,0.0105,6.873,0.0,47.238129,1,0.1328
EGY,Energy,0.8577,0.3625,0.936,0.614886176,0.8944,1.990421819,0.63100077,0.0,0.1346,0.0001,0.0,1.432,0.0,2.050624,1,0.8944
JBSS,Consumer Defensive,13.5513,0.05,0.037,0.156253972,0.1337,7.107013224,2.137608722,0.2793,0.0149,0.0,0.033,2.115,0.07800849,4.473225000000001,1,0.1337
CUB,Industrials,26.6832,0.0859,0.01,0.305517176,0.0176,10.23342351,0.921843568,0.2983,0.0263,0.0436,0.0037,2.035,0.08898289000000001,4.141225,1,0.0176
RGR,Industrials,7.6849,-0.051,0.103,0.271082551,0.1928,5.992371027,1.477161642,0.0,0.0213,0.0,0.0207,3.261,0.0,10.634121,1,0.1928
LPTH,Technology,15.7209,0.1466,0.033,0.385166782,0.03,2.754238905,0.690311189,0.2103,0.0774,0.0498,0.0,3.344,0.044226089999999996,11.182336,1,0.03
TTEC,Industrials,10.1463,0.0215,0.024,0.232739696,0.1038,9.343381438,1.431161262,0.817,0.0288,0.0,0.0193,2.236,0.6674889999999999,4.999696000000001,1,0.1038
ULBI,Industrials,9.1102,0.0194,0.286,0.293416676,0.2385,8.115227103,0.72148484,0.0,0.048,0.0517,0.0,4.365,0.0,19.053225,1,0.2385
ESE,Technology,14.4465,0.1252,0.119,0.364426594,0.1213,5.717370363,0.609887426,0.2897,0.0391,0.0,0.0047,1.975,0.08392609000000001,3.9006250000000002,1,0.1213
NRP,Basic Materials,4.0406,0.1307,0.393,0.894047653,0.3295,11.14404609,0.207589627,1.5886,0.0,0.0,0.0471,1.631,2.52364996,2.660161,1,0.3295
CSWI,Industrials,34.2691,0.1348,-0.036,0.453494859,-0.0447,5.988691645,0.95717924,0.0904,0.017,0.0,0.0,2.844,0.00817216,8.088336,0,-0.0
LRN,Consumer Defensive,4.7849,0.0329,0.03,0.354393539,0.047,31.79070251,1.236899953,0.0443,0.0471,0.0101,0.0,3.906,0.00196249,15.256836000000002,1,0.047
RAVN,Industrials,18.1302,0.3602,0.109,0.322182674,0.1486,3.550216409,1.154570184,0.0,0.0318,0.0449,0.0135,4.339,0.0,18.826921000000002,1,0.1486
JJSF,Consumer Defensive,16.279,0.0498,0.091,0.295437354,0.1365,4.690530055,1.221297342,0.0014,0.0504,0.0,0.0121,3.247,1.96e-06,10.543009,1,0.1365
CCF,Industrials,15.2432,0.1252,0.152,0.383731896,0.1748,8.652397625,0.897996328,0.1013,0.0123,0.0,0.0065,4.363,0.01026169,19.035769000000005,1,0.1748
EDUC,Consumer Cyclical,9.517,0.0502,0.047,0.680096192,0.2556,4.019475602,1.810937952,1.0149,0.0128,0.0,0.0,1.568,1.03002201,2.4586240000000004,1,0.2556
FLXS,Consumer Cyclical,8.1313,0.0436,0.036,0.200782943,0.0731,5.391898595,1.72068957,0.0,0.0476,0.0,0.0224,4.633,0.0,21.464689,1,0.0731
MYE,Consumer Cyclical,17.9541,0.036,-0.006,0.316361262,-0.0217,8.657729911,1.625536004,0.4966,0.0044,0.0,0.0357,1.877,0.24661155999999998,3.523129,0,-0.0
NC,Consumer Cyclical,2.7381,0.292,0.257,0.221370268,0.1387,1.086877981,0.359093453,0.044,0.1546,0.0,0.0195,3.886,0.0019359999999999998,15.100996,1,0.1387
HBB,Technology,9.8859,0.0033,0.029,0.254329038,0.3329,32.84043305,2.249147315,0.7125,0.0109,0.0,0.0145,1.344,0.50765625,1.8063360000000002,1,0.3329
HOFT,Consumer Cyclical,8.9212,0.0752,0.046,0.217225344,0.1231,21.21891347,1.772940484,0.2323,0.0051,0.0,0.0129,3.539,0.053963290000000004,12.524521000000002,1,0.1231
KBAL,Technology,7.6591,0.0167,0.049,0.334439944,0.1784,8.339200114,2.125607916,0.001,0.0316,0.0,0.0171,1.694,1e-06,2.869636,1,0.1784
NWPX,Basic Materials,8.5874,0.2965,0.118,0.070264713,0.0929,1.664127524,0.634416805,0.0524,-0.0282,0.0,0.0,5.065,0.0027457600000000003,25.654225000000004,1,0.0929
PRCP,Technology,14.0767,0.0865,0.047,0.37783524,0.0851,12.80704673,1.141353566,0.0037,0.0136,0.0942,0.0,2.09,1.3690000000000001e-05,4.368099999999999,1,0.0851
ZEUS,Industrials,6.0217,0.2889,0.02,0.199481541,0.11,10.7455156,2.254490365,0.9855,0.0149,0.0,0.0056,4.382,0.97121025,19.201923999999998,1,0.11
SCL,Basic Materials,7.0834,0.0358,0.057,0.171277579,0.1397,3.274565933,1.316412631,0.3419,0.0435,0.0272,0.0125,2.463,0.11689560999999998,6.066369000000001,1,0.1397
STRL,Industrials,5.0441,0.0832,0.024,0.106326982,0.1532,19.95551838,2.150279854,0.4989,0.011,0.0,0.0,1.689,0.24890121,2.8527210000000003,1,0.1532
GHC,Consumer Cyclical,6.5363,0.0402,0.101,0.374090029,0.093,9.198580617,0.565898992,0.1636,0.0364,0.0,0.0083,1.887,0.026764959999999997,3.560769,1,0.093
AMOT,Technology,15.3711,0.2325,0.051,0.294268394,0.1564,6.466347455,1.088713324,1.2033,0.0461,0.0641,0.0026,2.487,1.44793089,6.185169,1,0.1564
CVU,Industrials,10.5531,0.0326,0.026,0.21642346,0.0237,32.97561441,0.58400337,0.3249,0.0067,0.0,0.0,3.35,0.10556001000000001,11.2225,1,0.0237
EBF,Industrials,6.9343,0.0372,0.089,0.316615834,0.1257,8.063322297,1.123640492,0.1146,0.007,0.0,0.0397,5.524,0.013133159999999998,30.514576,1,0.1257
NTWK,Technology,4.3223,-0.0679,0.071,0.479349964,0.0686,3.769156037,0.610681003,0.1422,0.0247,0.014,0.0,2.548,0.020220839999999997,6.492304,1,0.0686
PANL,Industrials,5.5738,-0.0336,0.048,0.190459847,0.1098,1.105200678,0.822472427,1.0479,0.0469,0.0,0.0,1.436,1.09809441,2.062096,1,0.1098
TYHT,Healthcare,1.0065,0.3068,0.173,0.336858642,0.1057,3.75279791,0.528247867,0.0323,0.0388,0.0,0.0,5.893,0.00104329,34.727449,1,0.1057
WDFC,Basic Materials,28.6579,0.0736,0.16,0.551415115,0.4194,11.23629562,1.288460507,0.5557,0.0291,0.0,0.0119,1.955,0.30880249,3.8220250000000004,1,0.4194
NP,Basic Materials,13.6798,0.0561,0.035,0.17721519,0.0933,2.612064614,1.201695309,0.6128,0.032,0.0,0.0278,2.3,0.37552384,5.289999999999999,1,0.0933
WEYS,Consumer Cyclical,9.1247,0.0515,0.069,0.402446586,0.0996,10.39380639,1.104912533,0.0284,0.0047,0.0,0.0312,4.265,0.0008065600000000001,18.190224999999998,1,0.0996
ALOT,Technology,10.754,0.1519,0.029,0.38802127,0.0516,11.62848646,0.927137753,0.3637,0.0194,0.0657,0.0207,2.429,0.13227769,5.900040999999999,1,0.0516
VOXX,Consumer Cyclical,2.4587,-0.0145,0.07,0.260893487,0.0774,7.770453118,0.880912508,0.0371,0.0123,0.0521,0.0,2.787,0.00137641,7.7673689999999995,1,0.0774
BSM,Energy,8.1264,0.4187,0.485,0.864200549,0.3269,0.386810933,0.348299892,0.4534,0.2687,0.013,0.0861,2.432,0.20557156000000001,5.914624,1,0.3269
PCYG,Technology,34.3575,0.1635,0.129,0.701061767,0.0859,11.62037664,0.447041632,0.1262,0.0143,0.0,0.0,2.97,0.01592644,8.820900000000002,1,0.0859
WHG,Financial Services,5.1065,-0.0858,0.219,1.0,0.166,9.298965937,0.614008224,0.0668,0.0081,0.0,0.0812,5.151,0.00446224,26.532801,1,0.166
TG,Industrials,7.8192,0.0818,0.023,0.22462566,0.07,4.798943815,1.549295775,0.286,0.036,0.0171,0.0277,1.734,0.08179599999999998,3.0067559999999998,1,0.07
IESC,Industrials,11.7949,0.0815,-0.016,0.171027841,-0.0652,34.56978395,2.077821012,0.1361,0.0052,0.0,0.0,1.598,0.01852321,2.5536040000000004,0,-0.0
KAI,Industrials,9.448,0.2306,0.095,0.439077228,0.162,7.90680789,0.873285392,0.4714,0.0258,0.0166,0.0107,1.96,0.22221796,3.8415999999999997,1,0.162
BREW,Consumer Defensive,19.4323,-0.0061,0.02,0.331365854,0.0304,1.821608107,0.873495533,0.3481,-0.0522,0.0,0.0,1.361,0.12117361000000001,1.8523209999999999,1,0.0304
ATNI,Communication Services,7.854,-0.0623,0.044,0.58442799,0.0285,0.719798294,0.407482498,0.1308,0.3968,0.0,0.0095,1.961,0.01710864,3.845521,1,0.0285
MTSC,Technology,12.2745,-0.0126,0.079,0.392694645,0.1283,8.619038651,0.682845999,0.8126,0.0071,0.0447,0.0222,1.791,0.66031876,3.2076809999999996,1,0.1283
TGLS,Basic Materials,8.61,0.1798,0.024,0.324049016,0.0682,2.486504601,0.757459563,1.8308,0.0354,0.0,0.052,2.393,3.35182864,5.726448999999999,1,0.0682
TITN,Industrials,18.8103,-0.0076,-0.006,0.180529026,-0.0219,7.895595411,1.568582732,0.3075,0.0177,0.0,0.0,1.825,0.09455625,3.330625,0,-0.0
TLYS,Consumer Cyclical,5.4177,0.014,0.025,0.303987353,0.0916,6.923812724,1.988545764,0.0,0.0238,0.0,0.0506,2.123,0.0,4.507129000000001,1,0.0916
COKE,Consumer Defensive,14.1429,0.0788,-0.004,0.336343691,-0.0556,4.560369612,1.536702539,3.1817,0.0279,0.0,0.0056,1.325,10.123214890000002,1.755625,0,-0.0
PFSW,Industrials,7.0047,-0.002,0.004,0.261518886,0.0264,15.17305545,1.841952189,0.9007,0.015,0.0,0.0,1.279,0.8112604899999999,1.6358409999999999,1,0.0264
CLAR,Consumer Cyclical,19.9742,0.2429,0.034,0.348645476,0.0439,9.065467288,0.99536898,0.1332,0.0158,0.0,0.0049,4.991,0.017742240000000003,24.910080999999998,1,0.0439
PLOW,Consumer Cyclical,11.6228,0.1035,0.084,0.295553813,0.1553,9.49482743,0.775025769,0.9899,0.0185,0.0,0.0295,2.518,0.97990201,6.340323999999999,1,0.1553
TWIN,Industrials,13.2759,0.4314,0.04,0.334981079,0.0666,4.340112139,0.997898358,0.0794,0.0257,0.0,0.0,2.555,0.00630436,6.528025,1,0.0666
SYNL,Basic Materials,8.0612,0.3962,0.047,0.182442245,0.1278,6.862435163,1.229609623,0.7455,0.0262,0.0,0.0151,4.497,0.5557702500000001,20.223008999999998,1,0.1278
TRT,Technology,2.9055,0.0992,0.028,0.251127216,0.0539,3.549308756,1.161402643,0.2102,0.0535,0.0106,0.0,1.94,0.04418404,3.7636,1,0.0539
VPG,Technology,7.4257,0.1787,0.079,0.404501091,0.1083,5.045423181,0.91853436,0.124,0.048,0.0,0.0,3.922,0.015375999999999999,15.382084,1,0.1083
NHC,Healthcare,8.7152,0.0171,0.06,1.0,0.0804,1.833627607,0.906934469,0.1064,0.026,0.0,0.0252,2.039,0.01132096,4.157521000000001,1,0.0804
VSEC,Industrials,6.3534,-0.0827,0.05,0.103641903,0.1068,14.0551143,1.091401754,0.5466,0.0043,0.0,0.01,2.681,0.29877156,7.187761,1,0.1068
MGEE,Utilities,13.7821,-0.0059,0.15,0.304803061,0.1536,0.370838429,0.305068802,0.9349,0.3791,0.0,0.022,1.34,0.8740380099999999,1.7956000000000003,1,0.1536
CVCO,Consumer Cyclical,15.9539,0.1259,0.071,0.207383771,0.1345,13.7516376,1.291139334,0.1308,0.0091,0.0,0.0,2.374,0.01710864,5.6358760000000006,1,0.1345
ALG,Industrials,7.785,0.1057,0.073,0.253875312,0.1448,7.688723249,1.397970991,0.1681,0.025,0.0,0.0057,4.49,0.02825761,20.160100000000003,1,0.1448
IOSP,Basic Materials,8.4862,0.1302,0.058,0.294535852,0.103,7.519857434,1.002375458,0.2556,0.0204,0.0226,0.0144,2.238,0.06533135999999999,5.008644,1,0.103
NINE,Energy,29.186,0.5215,-0.064,0.227129963,-0.0891,3.908327191,0.724846035,0.7195,0.0516,0.0,0.0,3.077,0.5176802500000001,9.467929,0,-0.0
KWR,Basic Materials,20.8534,0.0578,0.069,0.360007838,0.1367,10.33709472,1.222435938,0.0841,0.0149,0.0,0.0082,2.763,0.007072809999999999,7.634168999999999,1,0.1367
ERA,Industrials,4.2179,-0.0417,0.063,0.316466374,0.03,0.369956976,0.289824452,0.3502,-0.0919,0.0,0.0,4.023,0.12264004,16.184528999999998,1,0.03
JOUT,Consumer Cyclical,9.6484,0.1095,0.075,0.444376667,0.1457,9.730539564,1.374636305,0.0,0.0328,0.0376,0.0047,3.079,0.0,9.480241000000001,1,0.1457
KEQU,Industrials,7.2464,0.1407,0.033,0.203473584,0.1106,10.78030148,1.857597875,0.1323,0.0215,0.0,0.0189,2.332,0.01750329,5.438223999999999,1,0.1106
MLR,Consumer Cyclical,5.7804,0.1571,0.047,0.117093294,0.1483,8.590295715,1.933017187,0.0696,0.0185,0.0,0.0267,2.214,0.004844159999999999,4.901796,1,0.1483
NTIC,Basic Materials,18.1399,0.2996,0.13,0.33562355,0.1263,7.173395058,0.809212262,0.0,0.0132,0.0685,0.011,3.954,0.0,15.634116,1,0.1263
RELL,Technology,7.3344,0.1924,0.023,0.33748744,0.0283,8.951952611,0.981260033,0.0,0.0321,0.0,0.0255,4.602,0.0,21.178404000000004,1,0.0283
SDPI,Energy,7.8889,0.1699,-0.003,0.61209856,-0.0079,2.217990766,0.929020454,1.4677,0.0408,0.0,0.0,1.294,2.15414329,1.674436,0,-0.0
SGC,Consumer Cyclical,11.7425,0.2981,0.049,0.351370001,0.1125,12.03900031,1.033615251,0.7787,0.0141,0.0,0.0221,4.251,0.60637369,18.071001000000003,1,0.1125
WSTL,Technology,5.1232,-0.0697,0.001,0.42963962,0.0006,36.58775765,0.968871467,0.0,0.007,0.1259,0.0,6.63,0.0,43.9569,1,0.0006
VRTS,Financial Services,10.0042,0.2975,0.122,1.0,0.1199,27.40076412,0.192380514,3.0948,0.0212,0.0,0.0239,2.641,9.57778704,6.974881,1,0.1199
SENEA,Consumer Defensive,20.2012,-0.0787,-0.007,0.069656392,-0.0206,4.497874628,1.130290763,1.0936,0.0281,0.0,0.0,5.346,1.1959609599999999,28.579716,0,-0.0
EML,Industrials,6.8841,0.1471,0.062,0.250666648,0.1497,7.847536411,1.292571629,0.296,0.0231,0.0297,0.0182,3.356,0.08761599999999999,11.262735999999999,1,0.1497
PFMT,Industrials,18.3441,0.1789,-0.051,1.0,-0.1037,6.994742754,1.130002395,0.5611,0.0491,0.0,0.0,2.254,0.31483321000000003,5.080516,0,-0.0
CRVL,Financial Services,11.8046,0.0765,0.064,0.192089191,0.2085,8.050493108,2.037743975,0.0,0.0496,0.0,0.0,1.667,0.0,2.778889,1,0.2085
MXC,Energy,10.2035,0.0712,-0.119,0.604305356,-0.0383,0.304669553,0.260094891,0.0833,-0.765,0.0,0.0,3.072,0.00693889,9.437184,0,-0.0
UFPT,Consumer Cyclical,8.8334,0.2882,0.075,0.253645218,0.1019,3.302668771,1.00452009,0.179,0.0281,0.0,0.0,2.693,0.032041,7.252249,1,0.1019
WIRE,Technology,7.3548,0.1069,0.061,0.147221621,0.1085,4.31491204,1.575291543,0.0,0.0203,0.0,0.0016,7.058,0.0,49.815363999999995,1,0.1085
BRID,Consumer Defensive,8.885,0.0421,0.037,0.324268179,0.0992,5.339083277,1.716919227,0.0,0.0695,0.0,0.0,2.897,0.0,8.392608999999998,1,0.0992
DWSN,Energy,9.8709,-0.0152,-0.158,0.13764628,-0.2086,2.154792357,1.023034808,0.1092,0.0993,0.0,0.1101,2.823,0.011924640000000002,7.969329,0,-0.0
BSET,Consumer Cyclical,6.089,0.0096,0.018,0.606919044,0.0432,4.356684436,1.566497852,0.0,0.0342,0.0,0.0413,1.816,0.0,3.2978560000000003,1,0.0432
CTS,Technology,9.7421,0.1123,0.099,0.350646038,0.1231,4.733181759,0.858011712,0.1323,0.0606,0.0538,0.0062,2.302,0.01750329,5.2992040000000005,1,0.1231
CULP,Consumer Cyclical,9.1688,0.0458,0.064,0.199654027,0.1278,6.250241341,1.485086061,0.0,0.0247,0.0,0.0186,3.254,0.0,10.588516,1,0.1278
DLA,Consumer Cyclical,8.7109,0.0269,0.003,0.207411809,0.0089,7.588172084,1.150872067,0.7453,0.0,0.0,0.0,2.973,0.55547209,8.838728999999999,1,0.0089
FLL,Consumer Cyclical,9.0458,0.0162,-0.027,0.400992214,-0.0713,1.342409646,0.899073912,1.6331,0.104,0.0,0.0,1.249,2.66701561,1.5600010000000002,0,-0.0
FTEK,Industrials,12.5634,0.2517,0.0,0.354895198,-0.0008,9.460341365,1.093118583,0.0,0.0101,0.019,0.0,2.373,0.0,5.631129000000001,0,-0.0
IIN,Technology,19.5745,0.2849,0.048,0.319099792,0.0601,10.19628787,1.010533805,0.0,0.0473,0.0401,0.0,3.906,0.0,15.256836000000002,1,0.0601
NAII,Consumer Defensive,3.7582,0.086,0.038,0.198736003,0.074,6.86557802,1.554297182,0.0,0.0306,0.0,0.0,4.565,0.0,20.839225000000003,1,0.074
NTN,Consumer Cyclical,2.4141,0.0969,-0.012,0.654167559,-0.0374,5.0,1.569900431,0.5515,0.0691,0.0,0.0,1.686,0.30415225,2.842596,0,-0.0
PKOH,Industrials,6.3886,0.1735,0.032,0.163741632,0.1793,7.557429353,1.372031444,1.891,0.0272,0.0,0.0163,2.411,3.575881,5.812921,1,0.1793
SMIT,Technology,15.926,0.1202,0.015,0.436728578,0.0221,18.01503797,1.230550165,0.0,0.0005,0.0236,0.0,5.659,0.0,32.024280999999995,1,0.0221
SPLP,Industrials,1.2373,0.1549,-0.021,0.299527835,-0.0667,5.32702451,0.672569745,0.9861,0.0297,0.0,0.056,1.568,0.97239321,2.4586240000000004,0,-0.0
STRT,Consumer Cyclical,5.2447,0.0524,0.028,0.123960883,0.0757,3.768555542,1.42978758,0.3145,0.0549,0.0,0.0181,2.196,0.09891025,4.8224160000000005,1,0.0757
UFI,Consumer Cyclical,11.4248,0.0489,0.047,0.127303686,0.0813,3.303450826,1.128122471,0.3349,0.0369,0.0,0.0,3.227,0.11215800999999999,10.413528999999999,1,0.0813
SEB,Industrials,21.8359,0.1332,-0.003,0.079447061,-0.0051,5.675,1.240437158,0.2791,0.0238,0.0,0.0017,3.861,0.07789681000000001,14.907321000000001,0,-0.0
PLPC,Technology,5.6938,0.1128,0.063,0.314178931,0.1066,4.087980186,1.173025415,0.1422,0.0222,0.0359,0.0147,3.083,0.020220839999999997,9.504889,1,0.1066
AMSWA,Technology,14.2135,0.0604,0.107,0.556356086,0.1071,37.14667106,0.691577946,0.0,0.0553,0.1054,0.0345,2.331,0.0,5.433561,1,0.1071
SGMA,Technology,25.4317,0.0977,-0.012,0.095648634,-0.0551,7.881541915,1.72506209,0.7491,0.0134,0.0,0.0,2.021,0.56115081,4.084441,0,-0.0
ACU,Consumer Defensive,8.2491,0.0519,0.033,0.36883533,0.0879,9.442439318,1.254328678,0.8407,0.0235,0.0,0.0309,5.461,0.70677649,29.822521000000002,1,0.0879
AIRT,Industrials,14.0619,0.3101,0.012,0.186556252,0.0907,9.594914629,2.002321979,1.9144,0.1039,0.001,0.0,1.978,3.6649273600000005,3.912484,1,0.0907
ALJJ,Basic Materials,6.1169,0.1318,-0.02,0.226904937,-0.0801,6.14633822,1.59752536,1.0851,0.0233,0.0,0.0,1.405,1.1774420099999998,1.9740250000000001,0,-0.0
AVNW,Technology,9.7963,0.0026,0.008,0.331962921,0.0321,14.11642121,1.553918019,0.1565,0.0271,0.0814,0.0,1.428,0.02449225,2.0391839999999997,1,0.0321
BDL,Consumer Cyclical,6.3595,0.0625,0.032,0.291787448,0.1045,2.501972974,1.68731138,0.4142,0.0462,0.0,0.0088,1.429,0.17156164000000002,2.042041,1,0.1045
BELFA,Technology,4.7828,0.1151,0.038,0.200242984,0.1174,12.47801147,1.235973702,0.6472,0.021,0.0,0.0175,2.74,0.41886784,7.507600000000001,1,0.1174
