Company_symbol,Sector,Enterprise_Value_over_EBITDA,Revenue_Growth,Profit_Margin,grossProfitMargin,returnOnEquity,fixedAssetTurnover,assetTurnover,Debt_to_Equity,Capex_to_Revenue,R&D_to_Revenue,Dividend_Yield,currentRatio
EXP,Basic Materials,13.0293,0.1447,0.185,0.244321034,0.181,0.869128608,0.585522907,0.438,0.0952,0.0,0.004,2.558
BWA,Consumer Cyclical,5.276,0.0745,0.088,0.211726941,0.2202,3.625895317,1.043051015,0.5002,0.0519,0.0,0.0196,1.586
SWCH,Technology,16.1905,0.0729,0.01,0.447067954,0.0283,0.311536188,0.277980589,4.2318,0.6788,0.0,0.0084,1.444
APLE,Real Estate,10.5917,0.0258,0.162,0.579320848,0.0605,0.263797102,0.257788508,0.4143,0.0585,0.0,0.0912,0.759672964
ADS,Financial Services,0.3856,0.0093,0.124,0.458247767,0.413,27.03400416,0.256393212,5.7361,0.0256,0.0,0.0152,2.152
MTDR,Energy,5.1846,0.6528,0.305,0.777291882,0.1624,0.288068581,0.260336945,0.7685,1.6936,0.0,0.0,0.926
CARB,Technology,16.6779,0.2378,0.026,0.711940973,0.0294,8.692061816,0.528270815,0.46,0.0414,0.1939,0.0,1.588
ILMN,Healthcare,36.2647,0.2111,0.248,0.690069007,0.2198,3.100465116,0.478948125,0.5314,0.0888,0.1869,0.0,2.489
ISRG,Healthcare,36.7419,0.1867,0.303,0.69923742,0.1689,4.586453202,0.474619904,0.0,0.0503,0.1123,0.0,5.281
CAL,Consumer Cyclical,6.5214,0.0799,0.031,0.419534647,0.1215,13.09021189,1.870253757,0.2752,0.0184,0.0,0.0126,1.969
SPAR,Industrials,8.7903,0.1542,0.018,0.120386344,0.0804,14.4282709,2.306955657,0.1371,0.011,0.009,0.0138,1.776
ESNT,Financial Services,5.9947,0.2478,0.65,0.983909152,0.1976,94.29191244,0.228368134,0.0945,0.0056,0.0,0.0,1.311194626
OI,Consumer Cyclical,7.4605,0.0012,0.037,0.186563909,0.2856,2.22917342,0.709042169,5.9344,0.0779,0.0102,0.0,1.068
MDU,Basic Materials,10.771,0.0199,0.06,0.174458111,0.1061,0.989707726,0.648466037,0.8215,0.1196,0.0,0.0334,1.201
PSXP,Energy,8.0045,0.2712,0.349,0.738223419,0.3173,0.48689384,0.255370339,1.2148,0.4966,0.0,0.0697,0.478
CWH,Consumer Cyclical,15.399,0.1197,0.002,0.284417188,0.2335,13.31652193,1.707357108,46.9398,0.0404,0.0,0.0534,1.447
DECK,Consumer Cyclical,8.5891,0.0632,0.06,0.489477702,0.1216,8.645174917,1.505354803,0.0341,0.0182,0.0,0.0,4.814
COHR,Technology,8.6028,0.104,0.13,0.436614521,0.1882,6.102038853,0.841858008,0.3239,0.0454,0.0697,0.0,3.322
FULT,Financial Services,15.423,0.0251,0.267,1.0,0.0927,3.321866379,0.037668904,0.7773,0.0512,0.0,0.0336,0.035202205
UNIT,Real Estate,9.7816,0.1109,0.008,0.865310121,-0.0102,0.317118136,0.221564981,-3.0913,0.4162,0.0,0.1541,0.143145161
LAZ,Financial Services,6.9067,0.0688,0.187,1.0,0.5749,13.27262311,0.565582488,1.5643,0.0163,0.0,0.0389,3.576442843
CASY,Consumer Defensive,10.1142,0.1178,0.038,0.210864838,0.2501,2.890580519,2.418242228,1.0594,0.0682,0.0,0.0108,0.781
MATW,Consumer Cyclical,11.701,0.0574,0.067,0.362758801,0.1236,6.339946593,0.679709078,1.1062,0.027,0.0,0.0155,2.148
PLNT,Consumer Cyclical,30.0345,0.3325,0.154,0.510785515,-0.235,5.009294639,0.423297789,-3.1292,0.071,0.0,0.0,2.957
CAH,Healthcare,19.9294,0.0526,0.002,0.052489237,0.0423,55.00965018,3.424419914,1.4875,0.0028,0.0,0.0379,1.073
AYI,Technology,11.8009,0.0499,0.095,0.403630336,0.2036,12.83606557,1.231296842,0.2078,0.0118,0.0,0.0034,1.774
DVA,Healthcare,12.1812,0.0486,0.014,0.281401134,0.043,3.360625624,0.596792287,2.7278,0.0866,0.0,0.0,1.722
REGN,Healthcare,14.0387,0.1428,0.364,0.935313226,0.2791,2.605326501,0.571886318,0.0809,0.0571,0.3258,0.0,4.469
SGMS,Consumer Cyclical,10.9146,0.0907,-0.105,0.626754282,0.1431,6.148446069,0.43576056,-3.6691,0.1162,0.0602,0.0,1.833
WCN,Industrials,15.3577,0.0632,0.111,0.417887803,0.0847,0.952397912,0.389864001,0.6466,0.1098,0.0,0.0078,1.27
IMMR,Technology,3.8019,2.1697,0.49,0.998035664,0.5453,47.36619718,0.76015617,0.0,0.0007,0.0876,0.0,8.851
ABM,Industrials,11.4162,0.1813,0.015,0.107851355,0.0672,45.98286938,1.775933839,0.6455,0.0079,0.0,0.0228,1.478
NGL,Energy,11.1092,0.3305,-0.008,0.029256896,-0.0354,11.13342425,2.74865236,1.3385,0.0079,0.0,0.1465,1.994
MGPI,Consumer Defensive,16.073,0.0824,0.097,0.222285151,0.1851,3.113628837,1.353363897,0.1589,0.0825,0.0,0.0056,4.127
LTRPA,Technology,5.6296,0.0293,-0.04,0.776470588,-0.1905,10.48701299,0.309150077,1.4494,0.0378,0.0,0.0,1.52
SND,Basic Materials,3.1561,0.5485,0.088,0.318007248,0.0893,0.855368041,0.663363431,0.2327,0.4521,0.0,0.0,2.032
GTES,Industrials,9.5587,0.1006,0.073,0.397478791,0.126,4.426285865,0.497962098,1.5431,0.0492,0.0,0.0,2.672
CMA,Financial Services,5.971,0.076,0.369,1.0,0.1645,7.008421053,0.047007823,0.8668,0.027,0.0,0.0268,0.138509765
ALK,Industrials,7.7931,0.0469,0.053,0.534244918,0.1165,1.218699307,0.757331378,0.5607,0.1162,0.0,0.021,0.607
PFG,Financial Services,6.4709,0.0102,0.109,0.41588936,0.1358,18.55493288,0.058580598,0.2899,0.0065,0.0,0.0475,2.451753136
IRET,Real Estate,5.4663,0.0602,0.616,0.596385755,0.2307,0.133190684,0.127054926,1.3896,0.1216,0.0,0.0525,1.057985058
HUM,Healthcare,11.7383,0.0585,0.03,0.193807984,0.1656,32.80230548,2.239483729,0.6141,0.0108,0.0,0.007,1.682
TEX,Industrials,10.2399,0.1745,0.022,0.188643902,0.1321,16.15190671,1.470208554,1.4116,0.0203,0.0,0.0145,1.995
JWN,Consumer Cyclical,5.8577,0.0489,0.028,0.361028557,0.4473,3.929423712,1.907332101,2.8014,0.0472,0.0,0.0317,1.065
HFC,Energy,5.0224,0.243,0.062,0.205342793,0.1855,3.783136652,1.611214995,0.4075,0.0176,0.0,0.0258,2.822
PQG,Basic Materials,10.5221,0.0924,0.036,0.237311849,0.0351,1.330175297,0.37161915,1.2738,0.0819,0.0,0.0,2.185
ESRT,Real Estate,12.9178,0.031,0.09,0.563271092,0.0537,0.34227829,0.17434446,1.5494,0.3322,0.0,0.0295,4.508367017
LBRT,Energy,4.7107,0.4465,0.063,0.244245839,0.3119,3.436927979,1.930258907,0.246,0.1186,0.0,0.0077,2.099
PEB,Real Estate,25.8747,0.0772,-0.005,0.382348753,0.0036,0.126821782,0.118749882,0.7306,0.0739,0.0,0.0537,0.423611111
TSN,Consumer Defensive,7.717,0.0468,0.076,0.127234595,0.2362,6.492462312,1.375931842,0.7711,0.03,0.0,0.0191,1.131
CDW,Technology,12.0818,0.0949,0.04,0.166675903,0.6594,104.0390775,2.265789584,3.2902,0.0053,0.0,0.0114,1.355
SBGI,Consumer Cyclical,7.6851,0.1589,0.112,0.363870876,0.2082,4.473032211,0.464863208,2.3752,0.0344,0.0,0.0281,3.113
MMP,Energy,9.3307,0.1272,0.472,0.521063493,0.5046,0.48749306,0.364835044,1.6157,0.1954,0.0,0.0665,0.955
PLAY,Consumer Cyclical,8.2793,0.1339,0.106,0.827449067,0.2868,1.568976743,0.952182485,0.8686,0.1929,0.0,0.0,0.457
EGOV,Technology,7.537,0.0249,0.169,0.408431429,0.2753,33.62909516,1.110696045,0.0,0.0406,0.0,0.0256,3.213
TSE,Consumer Cyclical,4.9047,0.0393,0.063,0.114389547,0.3805,7.807464955,1.695320522,1.5192,0.026,0.0,0.0332,3.038
WAL,Financial Services,8.6833,0.1516,0.466,1.0,0.1667,7.834298676,0.040502632,0.3343,0.0121,0.0,0.0,0.026268462
ARE,Real Estate,17.3465,0.1767,0.274,0.712895088,0.0517,0.111422965,0.09177069,0.7462,0.6985,0.0,0.0324,1.464368515
TRGP,Energy,14.5589,0.1893,-0.011,0.145345288,0.0003,0.81092788,0.618955969,1.0956,0.2971,0.0,0.1011,0.507
LYV,Consumer Cyclical,17.1822,0.1136,-0.002,0.261394167,0.0548,11.39645022,1.269618069,2.5615,0.0222,0.0,0.0,1.026
ECL,Basic Materials,16.7556,0.0602,0.097,0.411931934,0.1786,3.823826903,0.730688187,0.8803,0.0557,0.0,0.0115,1.269
ELY,Consumer Cyclical,9.1638,0.1851,0.084,0.465363033,0.1446,14.04776653,1.180341975,0.0689,0.0296,0.0328,0.0026,1.731
LPT,Real Estate,12.2109,0.0594,0.68,0.590305708,0.144,0.129311806,0.101651132,0.9288,0.2074,0.0,0.0382,3.404308564
MKC,Consumer Defensive,22.8292,0.1189,0.166,0.438462534,0.2824,5.490711603,0.527368277,1.4758,0.029,0.0,0.0139,0.739
WAFD,Financial Services,15.6048,0.0729,0.391,1.0,0.1021,1.867812656,0.032880126,1.1956,0.052,0.0,0.0213,0.030463039
CQP,Energy,13.1599,0.493,0.198,0.388577653,1.5925,0.41754386,0.357516413,20.0825,0.1251,0.0003,0.0607,2.206
PETQ,Healthcare,37.1049,0.9822,-0.001,0.157559202,-0.003,19.33835742,1.066971585,0.4366,0.0131,0.0,0.0,3.236
RMD,Healthcare,22.2604,0.1323,0.135,0.582072613,0.1533,6.05405769,0.763790735,0.1367,0.0267,0.0663,0.0135,2.085
IRDM,Communication Services,17.9423,0.1673,-0.045,0.726824446,-0.0084,0.155155888,0.130287168,1.2211,0.7483,0.0429,0.0,1.486
BKU,Financial Services,16.831,0.1123,0.281,1.0,0.1111,1.646164185,0.035946346,1.8379,0.1197,0.0,0.0281,0.016470592
H,Consumer Cyclical,6.1621,-0.0018,0.173,0.219802425,0.2095,1.234478936,0.582755463,0.4452,0.0667,0.0,0.0089,1.268
EXPR,Consumer Cyclical,2.2234,-0.0208,0.009,0.290715969,0.0291,5.329463499,1.818567996,0.0,0.0266,0.0,0.0,1.897
AVB,Real Estate,16.9063,0.0583,0.427,0.662705977,0.0917,0.128844623,0.124293261,0.6621,0.6853,0.0,0.0338,0.5941138
FII,Financial Services,8.1621,0.0297,0.194,1.0,0.257,21.33568168,0.735693144,0.1575,0.0152,0.0,0.0399,1.678
TRMB,Technology,17.3487,0.1743,0.091,0.540792691,0.1057,14.60028182,0.538120629,0.7361,0.0217,0.1435,0.0,1.032
CVEO,Industrials,15.6916,0.2208,-0.282,0.292077002,-0.1536,0.708284199,0.465910668,0.7027,0.0241,0.0,0.0,1.244
TRU,Industrials,18.5503,0.1983,0.119,0.659028137,0.1464,10.51838402,0.329157078,2.1422,0.0777,0.0,0.004,1.534
XYL,Industrials,15.0891,0.1062,0.105,0.389091607,0.1983,7.9375,0.720991415,0.8338,0.0455,0.0363,0.0126,1.508
GPOR,Energy,3.0247,0.0263,0.318,0.693509583,0.1294,0.247297654,0.223935868,0.6376,0.6404,0.0,0.0,0.586
MAA,Real Estate,17.2688,0.0277,0.14,0.30992474,0.0362,0.140906396,0.138765135,0.7363,0.2445,0.0,0.0386,0.099042419
GOGO,Communication Services,11.6673,0.2785,-0.181,0.425031664,0.6029,1.746086386,0.706479192,-3.8134,0.1473,0.1344,0.0,1.954
WES,Energy,12.5251,-0.1148,0.186,0.574579104,0.1579,0.236645953,0.173713921,2.2406,0.5999,0.0,0.0828,0.541
QUAD,Industrials,4.965,0.0151,0.002,0.18227341,0.0192,3.649551823,1.698473128,2.1148,0.0152,0.0,0.0974,1.112
RYN,Basic Materials,14.4944,-0.0042,0.125,0.258386449,0.0657,35.87262098,0.293504506,0.6247,0.147,0.0,0.0383,3.271
SYNA,Technology,30.7665,-0.051,0.028,0.294485677,0.0659,13.83955857,1.087011602,0.2932,0.0209,0.2228,0.0,2.552
PPG,Basic Materials,12.3761,0.0424,0.087,0.414531026,0.2896,5.480926916,0.959975023,1.0834,0.025,0.0287,0.0182,1.363
WAIR,Industrials,13.7478,0.0987,0.021,0.256713681,0.0472,35.52652415,0.877603276,1.2279,0.0036,0.0,0.0,4.081
TPC,Industrials,6.0353,-0.0636,0.019,0.102017392,0.0461,9.078751664,1.015249267,0.4209,0.0159,0.0,0.0,1.987
XHR,Real Estate,7.4003,0.1195,0.183,0.34817857,0.1062,0.368053309,0.333810082,0.6333,0.1023,0.0,0.064,1.796526544
MC,Financial Services,9.5108,0.2939,0.159,1.0,0.3479,69.58133689,0.968792891,0.0,0.0078,0.0,0.1419,1.499709655
COT,Consumer Defensive,4.7549,0.0455,0.161,0.495427536,0.3272,3.798463262,0.747252401,1.1468,0.059,0.0,0.0172,1.134
DDS,Consumer Cyclical,4.4815,0.0007,0.034,0.346110873,0.1296,3.786339016,1.744011396,0.4276,0.0185,0.0,0.0056,1.658
TMST,Basic Materials,9.2553,0.2117,-0.02,0.065131007,-0.0592,2.388196916,1.344856379,0.3533,0.0242,0.0,0.0,2.226
FR,Real Estate,15.857,0.0191,0.404,0.710724488,0.0992,0.14115086,0.128537613,0.7887,0.0982,0.0,0.0301,2.128877625
NMIH,Financial Services,7.8495,0.505,0.392,0.980176348,0.1539,11.10539067,0.251844479,0.2092,0.0293,0.0,0.0,0.694960428
MTCH,Technology,22.0263,0.3,0.276,0.76298523,3.7973,29.64559305,0.842571166,12.044,0.0179,0.0763,0.0468,0.967
HAIN,Consumer Defensive,39.5353,0.0488,0.004,0.209721906,0.0056,7.923890616,0.834082426,0.4111,0.0288,0.0,0.0,2.489
ECHO,Industrials,8.0181,0.2556,0.012,0.172301442,0.0737,39.37859737,2.777674551,0.4697,0.0099,0.0,0.0,1.475
MSI,Technology,13.6081,0.1509,0.132,0.473920741,-0.7471,8.204469274,0.780422999,-4.1145,0.0268,0.0867,0.0185,1.38
PDCE,Energy,4.9534,0.6804,0.001,0.832941274,0.0008,0.386887932,0.340803165,0.4729,0.7322,0.004,0.0,0.622
KMX,Consumer Cyclical,18.1637,0.0784,0.039,0.136029823,0.2002,6.419129146,0.979065692,3.9551,0.0173,0.0,0.0,2.608
BRX,Real Estate,9.8969,-0.0381,0.297,0.745922517,0.1292,0.159276871,0.149754544,1.7227,0.2318,0.0,0.0749,0.803383054
LH,Healthcare,8.9046,0.0995,0.078,0.28026894,0.1268,6.512325461,0.700227985,0.8692,0.0335,0.0,0.0,1.509
PLCE,Consumer Cyclical,9.6309,0.0476,0.045,0.38034781,0.1788,7.234070945,1.989171775,0.0453,0.0314,0.0,0.0113,1.821
NBHC,Financial Services,14.1777,0.5244,0.234,1.0,0.0884,2.391349808,0.046332654,0.5291,0.0239,0.0,0.0175,0.042963543
FND,Consumer Cyclical,14.6006,0.2348,0.068,0.410719549,0.1988,5.207140812,1.385512089,0.2487,0.0885,0.0,0.0,1.384
MOH,Healthcare,3.0023,-0.0499,0.037,0.138909476,0.4293,78.38174274,2.64048085,0.8852,0.0016,0.0,0.0,1.522
FUL,Basic Materials,10.7611,0.3187,0.056,0.27520337,0.1485,4.777325862,0.72815454,1.9496,0.0215,0.0,0.0128,1.996
MRC,Energy,8.685,0.1443,0.012,0.16514861,0.1069,29.8,1.714050945,0.9884,0.0034,0.0,0.0,2.575
EXR,Real Estate,19.933,0.0829,0.347,0.734747669,0.1721,0.159721168,0.152472904,1.9934,0.4106,0.0,0.0371,0.784232705
SCHL,Consumer Cyclical,26.3692,-0.065,-0.003,0.542741341,-0.0038,2.930885529,0.892078449,0.006,0.0968,0.0,0.0133,2.15
WHR,Technology,14.3285,-0.0102,-0.009,0.168132338,-0.0799,6.161980082,1.146617976,2.6307,0.028,0.0,0.0426,0.816
HSY,Consumer Defensive,14.2427,0.0367,0.151,0.458900441,0.8419,3.657274066,1.011430452,3.1869,0.0358,0.0,0.0257,0.926
SEAS,Consumer Cyclical,11.3116,0.0863,0.033,0.407881716,0.1689,0.811030761,0.648652251,5.8078,0.131,0.0,0.0,0.472
BECN,Industrials,11.9754,0.4665,0.013,0.248246151,0.0523,22.8892681,0.986118345,1.3907,0.0072,0.0,0.0,1.588
PGRE,Real Estate,14.7823,0.0556,0.012,0.63887736,0.0023,0.101778165,0.086679181,0.8916,0.1949,0.0,0.0318,4.609148273
COO,Healthcare,21.2243,0.1841,0.055,0.644464624,0.0423,2.595081967,0.414343672,0.6116,0.0764,0.0335,0.0002,2.033
WRI,Real Estate,8.9099,-0.0733,0.617,0.699100249,0.2081,0.177233323,0.138790806,1.1403,-0.8485,0.0,0.1201,1.454952401
COMM,Technology,8.6709,0.0017,0.031,0.369548301,0.0798,10.13197383,0.689013951,2.2688,0.0152,0.0406,0.0,2.719
CPT,Real Estate,19.306,0.0308,0.163,0.60972504,0.0471,0.160955772,0.153917319,0.7011,0.6664,0.0,0.035,0.10920009
MWA,Industrials,11.8296,0.109,0.115,0.316484716,0.1875,6.070245195,0.709033207,0.79,0.0608,0.0,0.0167,4.102
GWB,Financial Services,10.6711,0.0756,0.341,1.0,0.0858,4.071188257,0.038249348,0.2577,0.02,0.0,0.0217,0.039809197
CORT,Healthcare,14.8881,0.5782,0.3,0.979243533,0.2733,383.5832061,0.806069414,0.0,0.0012,0.2995,0.0,6.657
BOOT,Consumer Cyclical,10.4354,0.0764,0.043,0.306682361,0.1346,7.59964353,1.153090191,0.9856,0.036,0.0,0.0,1.597
TKR,Industrials,7.3237,0.1921,0.085,0.290465818,0.1917,3.92588532,0.805543058,1.0646,0.031,0.0,0.0297,2.534
RL,Consumer Cyclical,9.1886,-0.0707,0.026,0.606845349,0.0471,5.211413639,1.00634838,0.1724,0.0261,0.0,0.0185,2.236
CLGX,Industrials,9.9052,-0.0339,0.068,0.484768321,0.1218,3.917611726,0.428971525,1.7783,0.0543,0.0,0.0,0.687
MASI,Healthcare,21.8714,0.0861,0.225,0.669811683,0.1997,5.171287928,0.743224473,0.0,0.02,0.0897,0.0,5.364
BRO,Financial Services,13.735,0.0706,0.171,1.0,0.1147,20.06321032,0.301143068,0.5022,0.0181,0.0,0.0111,1.216
ALSN,Consumer Cyclical,7.3252,0.1994,0.236,0.524143015,0.9697,5.821888412,0.640311541,3.8285,0.0369,0.0483,0.0137,1.702
FAF,Financial Services,5.5419,-0.0042,0.083,0.92125169,0.1268,5.55182569,0.540686798,0.216,0.0201,0.0,0.0358,0.389229291
BRKR,Healthcare,15.1791,0.0734,0.095,0.47478371,0.2004,7.005173688,0.890538382,0.3804,0.0257,0.0915,0.0054,2.176
G,Industrials,12.0453,0.0964,0.094,0.359579311,0.2008,14.10709165,0.850215827,0.9287,0.0532,0.0,0.0111,1.388
CFX,Industrials,10.9466,0.1111,0.038,0.308943845,0.0429,11.20817961,0.554237497,0.3662,0.0095,0.0,0.0,1.633
GPC,Consumer Cyclical,11.9095,0.1488,0.043,0.319389575,0.2349,18.23842252,1.477175267,0.911,0.0116,0.0,0.03,1.284
BGS,Consumer Defensive,9.1876,0.033,0.101,0.205495883,0.1916,6.01927426,0.556751524,1.8175,0.0245,0.0,0.0654,2.268
JAZZ,Healthcare,10.047,0.1682,0.236,0.935722362,0.1621,9.437716487,0.363394882,0.579,0.0108,0.1198,0.0,3.572
CMCO,Industrials,10.4502,0.3175,0.026,0.339593219,0.0541,7.423296987,0.734755953,0.89,0.0173,0.0162,0.0046,1.741
CRS,Industrials,9.8213,0.2003,0.087,0.177179404,0.1269,1.642835389,0.717559029,0.3673,0.0617,0.0,0.0135,3.245
AMC,Consumer Cyclical,6.4744,0.0751,0.02,0.188104307,0.0788,1.796552178,0.575075296,3.7802,0.1055,0.0,0.1914,0.588
BLK,Financial Services,10.4628,0.044,0.303,0.811734047,0.133,22.08087092,0.088974952,0.1564,0.0144,0.0,0.0308,1.377021099
IMO,Energy,4.0637,0.1248,0.0489,0.164392148,0.0945,1.025536888,0.846656696,0.2115,0.0425,0.0005,0.0164,1.003
CATM,Industrials,7.9672,-0.1077,0.003,0.33262392,0.0098,2.923252938,0.752649182,2.1718,0.0797,0.0,0.0,0.856
POR,Utilities,8.7767,-0.009,0.106,0.501757911,0.0846,0.289095397,0.245499383,0.9888,0.2988,0.0,0.0311,0.813
GCI,Consumer Cyclical,5.5308,-0.073,0.005,0.381694835,0.0145,3.664327916,1.176898424,0.2939,0.0216,0.0,0.075,1.053
ORLY,Consumer Cyclical,14.9233,0.0622,0.139,0.528496204,3.745,2.658606825,1.194922958,9.662,0.0524,0.0,0.0,0.91
GDI,Technology,8.7619,0.1324,0.1,0.376422039,0.1607,7.542905216,0.599451762,0.9977,0.0181,0.0,0.0,2.232
FFIV,Technology,15.936,0.0341,0.21,0.832756626,0.3529,14.90193875,0.829563197,0.0,0.0243,0.1694,0.0,1.485
KNL,Industrials,8.2514,0.1495,0.056,0.369756856,0.1896,6.05707907,1.06143288,1.1936,0.0309,0.0,0.0364,1.216
HOG,Consumer Cyclical,16.574,0.0123,0.093,0.361215174,0.2996,6.323053492,0.536007416,4.2838,0.0373,0.0,0.0434,1.247
STWD,Real Estate,16.6945,0.2607,0.348,0.883298175,0.0838,0.398320939,0.016250222,2.3367,0.0494,0.0,0.0974,21.65091039
PRTA,Healthcare,0.1116,-0.9653,-162.979,1.0,-0.4819,0.01807514,0.00191461,0.0,1.8105,105.9508,0.0,28.902
UNVR,Basic Materials,8.8799,0.0459,0.02,0.220110049,0.1446,9.031701193,1.637299901,1.9973,0.0093,0.0,0.0,1.64
TUP,Consumer Cyclical,5.969,-0.0825,0.075,0.665555395,-0.6628,7.498913043,1.581372249,-3.7793,0.0168,0.0,0.0862,0.818
HAE,Healthcare,25.6205,0.0201,0.05,0.455689257,0.0606,2.721380917,0.730537872,0.3372,0.0797,0.0434,0.0,1.355
WTR,Utilities,20.4003,0.0353,0.229,0.560620505,0.0955,0.141322922,0.120337638,1.2777,0.7645,0.0,0.0248,0.369
HOPE,Financial Services,8.3329,0.0052,0.356,1.0,0.0996,9.91201621,0.034836579,0.5885,0.0128,0.0,0.0455,0.044814836
MRTN,Industrials,5.1687,0.1282,0.07,0.598054327,0.0955,1.33892185,1.044687387,0.0,0.1286,0.0,0.0062,2.272
DLX,Industrials,7.0978,0.0165,0.075,0.603734688,0.1635,22.11623608,0.866786025,0.9961,0.0311,0.0,0.0312,1.148
GEO,Real Estate,11.573,0.03,0.062,0.246897768,0.1394,1.080040396,0.547515593,2.6418,0.083,0.0,0.0954,0.853
LMNX,Healthcare,18.4584,0.0302,0.058,0.618998917,0.0389,4.764331402,0.601357643,0.0,0.0674,0.1493,0.0104,3.946
AAP,Consumer Cyclical,13.6783,0.0221,0.044,0.440414302,0.1194,6.998289974,1.059719834,0.2945,0.02,0.0,0.0015,1.565
AON,Financial Services,17.3722,0.0772,0.105,1.0,0.2732,18.31632653,0.407614866,1.5042,0.0223,0.0,0.0135,1.081
MAN,Industrials,5.088,0.0455,0.025,0.162746917,0.2121,144.1100917,2.581187352,0.4097,0.0021,0.0,0.0312,1.436
CRUS,Technology,6.2729,-0.0044,0.106,0.496490635,0.1394,8.015453509,1.071371084,0.0,0.036,0.2392,0.0,4.377
TXRH,Consumer Cyclical,14.1126,0.1072,0.064,0.200731734,0.1673,2.56873696,1.672557777,0.0,0.0635,0.0,0.0169,0.896
BEAT,Healthcare,22.9043,0.393,0.107,0.627042696,0.1379,8.257477727,0.680762303,0.6452,0.0617,0.0281,0.0,2.955
TNET,Industrials,6.939,0.0696,0.055,0.189551813,0.512,44.34177215,1.438603696,1.1013,0.0123,0.014,0.0,1.155
LZB,Consumer Cyclical,7.5839,0.042,0.051,0.393161514,0.1321,8.756797249,1.773802391,0.0007,0.0229,0.0,0.016,2.858
FTSI,Energy,1.3483,0.0527,0.442,0.330525497,6.3761,5.60588449,2.075164717,4.7072,0.0639,0.0,0.0,3.094
EEFT,Industrials,10.8726,0.1262,0.092,0.413234651,0.1889,8.690984654,0.763779167,0.5093,0.0443,0.0,0.0,1.515
CVGI,Consumer Cyclical,3.217,0.1887,0.05,0.143529787,0.3869,13.79033472,2.147028436,1.4235,0.0157,0.0,0.0,2.371
GMS,Basic Materials,10.1687,0.0829,0.025,0.32593514,0.1087,15.35296671,1.726675838,1.0284,0.0095,0.0,0.0,2.71
PBI,Industrials,6.5577,0.1278,0.063,0.462593758,2.1962,5.897338448,0.59315114,33.6414,0.0544,0.0357,0.1269,1.427
JEC,Industrials,15.0768,0.4951,0.011,0.188751206,0.0279,58.11178202,1.184950887,0.3668,0.0061,0.0,0.0098,1.449
RJF,Financial Services,5.2017,0.1418,0.118,0.987299428,0.1345,14.96773251,0.194432898,0.4507,0.0184,0.0,0.0119,3.941727483
WWD,Industrials,16.5618,0.1083,0.078,0.260632459,0.1173,2.194209461,0.613581738,0.8101,0.0547,0.0638,0.0069,1.886
TTC,Industrials,13.1811,0.0453,0.104,0.359349665,0.4065,9.646576463,1.666885213,0.4672,0.0344,0.0,0.0142,1.68
SHW,Basic Materials,19.8162,0.1702,0.063,0.423083918,0.2972,9.868363425,0.916391624,2.5045,0.0143,0.0,0.0087,1.011
SNR,Real Estate,49.3317,-0.0108,-0.359,0.397285155,-0.5642,0.205582923,0.194334148,6.6733,0.0431,0.0,0.1893,1.169798382
WSO,Technology,15.4448,0.0471,0.053,0.246390477,0.1802,49.93797641,2.103925761,0.1005,0.0037,0.0,0.0402,4.032
ATO,Utilities,12.9251,0.1289,0.194,0.625154628,0.1264,0.300405153,0.262374208,0.764,0.4711,0.0,0.0209,0.25
SNH,Real Estate,8.4537,0.0395,0.257,0.595779134,0.0949,0.176102283,0.156019209,1.2068,-0.0887,0.0,0.1331,3.34193073
STAG,Real Estate,12.9707,0.1658,0.235,0.803355053,0.0576,0.117322219,0.113131146,0.8216,1.1153,0.0,0.057,1.733534702
WAB,Industrials,14.0149,0.1241,0.068,0.282771103,0.1029,7.739529975,0.50450296,1.3461,0.0188,0.02,0.0068,2.702
PFGC,Consumer Defensive,13.6356,0.0512,0.011,0.130125597,0.175,22.14946574,4.403984104,1.2728,0.0078,0.0,0.0,1.499
MUSA,Consumer Cyclical,6.8354,0.1198,0.015,0.038153855,0.2646,8.215821988,6.083912233,1.0694,0.0142,0.0,0.0,1.192
DK,Energy,4.3896,0.4081,0.033,0.095064057,0.2083,4.662216957,1.77639482,1.0923,0.0304,0.0,0.0295,1.455
SWX,Utilities,10.1527,0.13,0.063,0.210639674,0.0809,0.565458162,0.391426893,1.0179,0.2659,0.0,0.0269,0.895
MIC,Industrials,9.8703,0.0556,0.078,0.494245069,0.046,0.560819166,0.236637963,1.0165,0.1006,0.0,0.1214,1.695
CHRW,Industrials,12.5123,0.1185,0.04,0.162660515,0.4166,72.84756528,3.756409388,0.9018,0.0038,0.0,0.0224,1.921
TTD,Technology,40.3953,0.5486,0.185,1.0,0.2234,14.44332143,0.426966594,0.0,0.0528,0.1758,0.0,1.48
IDXX,Healthcare,29.3889,0.124,0.17,0.560960799,-39.6332,5.06149976,1.439648382,-105.1493,0.0523,0.0533,0.0,0.849
CNK,Consumer Cyclical,8.3183,0.0769,0.066,0.394079588,0.1481,1.757502047,0.718842359,1.4131,0.1062,0.0,0.0358,1.178
TCBI,Financial Services,10.8288,0.1444,0.321,1.0,0.1203,38.05915469,0.032057876,1.9742,-0.0697,0.0,0.0,0.223793824
OCN,Financial Services,10.8546,-0.1101,-0.067,1.0,-0.1276,31.81150313,0.113159523,4.9344,-0.0073,0.0,0.0,2.466175416
